flow_duration,total_fwd_packets,total_backward_packets,flow_bytes/s,flow_packets/s,fwd_packet_length_mean,bwd_packet_length_mean,flow_iat_mean,fwd_iat_mean,bwd_iat_mean,syn_flag_count,ack_flag_count,fin_flag_count,rst_flag_count,psh_flag_count,packet_length_mean,packet_length_std,fwd_packets/s,bwd_packets/s,init_fwd_win_bytes,init_bwd_win_bytes,active_mean,idle_mean,down/up_ratio,avg_packet_size,mutation_label,mutation_strategy,bypass_detector,attack_cat
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,-0.008018255,-0.3918,-0.3095,-0.2894,-0.2144,-0.18899998,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.4422,-0.1347,-0.2044,-0.4444,-0.22960001,-0.1621,-0.8002714,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.19509032,0.43994844,0.6872308,-0.17703925,-0.1587,0.044387966,-0.4270798,-0.825892,-0.22208981,-0.15620005,-0.189,-0.5906,-0.1742,0.0,1.7577,-0.5101289,-0.7232083,-0.135,-0.20519999,1.5934,-0.20157099,-0.1621,-0.3716,0.4088,-0.46973035,1,interpolation,0,CICIDS_attack
-0.4639514,-0.23086578,-0.105755106,0.06789738,-0.15753627,-0.064268425,0.8452617,-0.3115693,-0.28936097,-0.21412669,-0.189,-0.5906,-0.1742,0.0,0.30836815,0.97442544,0.6849141,-0.13446574,-0.20084707,-0.22571948,-0.21886314,-0.1621,-0.3716,1.0089709,1.0182323,1,interpolation,0,CICIDS_attack
-0.35235527,-0.063083254,0.07844605,-0.1761755,-0.15841109,0.0017610639,-0.36521226,-0.6983421,-0.25731423,-0.18417183,-0.189,-0.5906,-0.1742,0.0,0.41334662,-0.47765917,-0.72653437,-0.13482666,-0.20473775,0.41592067,-0.21807446,-0.1621,-0.3716,0.4088,-0.4796066,1,interpolation,1,CICIDS_attack
-0.2509383,0.5598924,0.7352287,-0.17640132,-0.15850818,0.06990495,-0.3363661,-0.7210203,-0.2559514,-0.18698782,-0.18899998,-0.5906,-0.1742,0.0,1.7577,-0.39715,-0.6912406,-0.13484655,-0.20466295,1.0265461,-0.20036033,-0.1621,-0.37159997,-0.18087828,-0.2051955,1,interpolation,0,CICIDS_attack
-0.46360004,-0.2564,-0.179,-0.1755,-0.1582,0.19250244,-0.28270003,-0.415782,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.63696635,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.7858322,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.14107528,0.9388591,1.2110177,-0.1769,-0.1587,0.2528568,-0.30847976,-0.9792261,-0.23858944,-0.17440064,-0.189,-0.5906,-0.1742,0.0,1.7577,-0.3319174,-0.6068115,-0.135,-0.2052,1.5934,-0.1999,-0.1621,-0.3716,0.4088,-0.3363736,1,interpolation,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.10316536,-0.26752812,-0.5889678,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.6749038,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
0.4740892,-0.092550375,-0.12865356,-0.18026562,-0.15841469,-0.19948226,0.8878985,0.25307775,0.12743428,-0.21382746,-0.189,0.22664422,-0.1742,0.0,-0.5689,0.41605702,0.6156838,-0.13480735,-0.20472205,-0.44372013,-0.21975973,-0.16074026,0.29385343,-0.14125374,0.4446028,1,interpolation,0,CICIDS_attack
-0.46360004,-0.2564,-0.179,-0.1755,-0.1582,-0.033435427,-0.20501266,-0.5001892,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.4422,-0.1347,0.045157984,-0.4444,-0.22959998,-0.1621,-0.3716,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
0.27329376,-0.10905342,-0.14881632,-0.17598268,-0.15839307,-0.18176387,1.2029933,0.028517917,0.030650005,-0.19615464,-0.189,0.1443308,-0.1742,0.0,-0.5689,0.39132634,0.7427421,-0.13479654,-0.20468962,-0.4437886,-0.22075084,1.1270136,0.6266175,-0.08585197,0.3292948,1,interpolation,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.12291294,-0.3918,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.6817163,-0.1347,-0.2044,-0.4444,-0.2296,-0.3172894,-0.7753986,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.46359998,-0.2564,-0.179,-0.1755,-0.1582,0.036457613,-0.3918,-0.35809737,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.6759468,-0.1347,0.1352109,-0.4444,-0.2296,-0.1621,-0.78353286,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
1.1933703,0.04948888,-0.05367842,-0.1864724,-0.15860082,-0.14805399,1.8192859,0.27628273,0.44135305,-0.2144,-0.18899998,0.9351034,-0.1742,0.0,-0.74903417,1.0536911,1.4609379,-0.1349004,-0.20500124,-0.4423291,-0.21076168,-0.16049674,1.9556671,-0.6180888,1.2560196,1,interpolation,0,CICIDS_attack
-0.2403234,0.5643697,0.6227924,-0.17637572,-0.14994848,0.049016893,-0.38064772,-0.8015781,-0.25755537,-0.18695164,-0.189,0.33048856,-0.1742,0.0,0.81939065,-0.45088267,-0.7551131,-0.12548222,-0.20524034,0.7728129,-0.21187791,-0.1621,-0.3716,-0.21114713,-0.41528064,1,interpolation,1,CICIDS_attack
-0.26397425,0.3200835,0.52609205,-0.17622572,-0.15845919,0.24248391,-0.2053707,-0.72894496,-0.2569498,-0.18915519,-0.189,-0.5906,-0.1742,0.0,0.6371484,-0.35939664,-0.5795847,-0.13485551,-0.2048147,0.6119421,-0.2142043,-0.1621,-0.3716,0.4088,-0.49704587,1,interpolation,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.039889753,-0.3918,-0.5027828,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.6568299,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.6926772,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.24623823,0.4948283,0.74863136,-0.17639318,-0.158519,0.31560713,-0.12942427,-0.74244535,-0.25545916,-0.18862537,-0.189,-0.5906,-0.1742,0.0,0.9154379,-0.36058968,-0.72027147,-0.1348914,-0.2049104,0.8556875,-0.21065181,-0.1621,-0.3716,0.4088,-0.53760266,1,interpolation,1,CICIDS_attack
-0.4199603,-0.19469108,-0.22325304,-0.17625485,-0.15848307,-0.19163619,-0.41217878,-0.377594,-0.23684363,-0.2144,-0.189,0.48689994,-0.1742,0.0,-0.5689,-0.49541664,-0.70037675,-0.13484153,-0.2048246,-0.44350362,-0.2296,-0.1621,-0.3716,-0.31642127,-0.4937443,1,interpolation,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,-0.017067991,-0.3918,-0.56581426,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.7474088,-0.1347,-0.2044,-0.4444,-0.22960001,-0.1621,-0.3716,0.4088,-0.503178,1,interpolation,1,CICIDS_attack
-0.34469685,0.10013558,0.22069992,-0.1541746,-0.025742589,-0.15416268,-0.26791906,-1.0560572,-0.2730595,-0.19968739,-0.18900001,-0.5906,-0.1742,0.0,1.7577,-0.53127736,-0.9507638,-0.06287459,0.232541,3.3011303,-0.220339,-0.1621,-0.3716,0.4088,-0.47027883,1,interpolation,1,CICIDS_attack
-0.40430582,-0.08353029,-0.2728,-0.1771,-0.15873568,-0.29663494,-0.437686,-0.47287288,-0.22313724,-0.2144,-0.189,1.6933,-0.1742,0.0,-0.5689,-0.6018001,-0.8024864,-0.13493568,-0.20530002,-0.4425,-0.22960001,-0.1621,-0.37160003,-1.1284,-0.55618757,1,interpolation,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.11938107,-0.3918,-0.48016822,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.40040004,-0.5670077,-0.1347,0.20768917,-0.4444,-0.2296,-0.1621,-0.78176713,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.46360004,-0.2564,-0.179,-0.051393665,-0.1582,0.10735689,-0.39180002,-0.30950004,-0.28940004,-0.21440001,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.40040004,-0.57406616,-0.1347,-0.2044,-0.44440004,-0.22960001,-0.1621,-0.8451155,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
0.5731035,0.12768932,0.30731845,-0.21115245,-0.1587376,-0.17965965,0.38123018,0.27000242,0.3827041,0.3059724,-0.189,-0.5906,2.0496712,0.0,0.64717335,0.36925948,0.3108445,-0.135,-0.2052376,0.82111394,-0.20196159,-0.15209815,0.8864529,0.4088,0.479306,1,interpolation,1,CICIDS_attack
-0.37194365,-0.21777676,-0.2066977,0.12955803,-0.15855435,-0.26097468,-0.48150352,-0.07132335,-0.1252217,-0.2144,-0.189,-0.5906,-0.1742,0.0,0.58242583,-0.5307387,-0.81965077,-0.13487718,-0.20493153,0.7590624,1.8149514,-0.1621,-0.3716,-0.49902332,-0.44252786,1,interpolation,1,CICIDS_attack
-0.38691,-0.17579699,-0.24516748,0.030291975,-0.092694074,-0.31765124,-0.565729,-0.16207093,-0.219807,-0.2144,3.039173,1.6933,-0.1742,0.0,-0.5689,-0.5999146,-0.80748844,-0.087217554,-0.06024404,-0.44361946,-0.22948216,-0.16090862,-0.26006222,-1.1284,-0.5402855,1,interpolation,1,CICIDS_attack
-0.36499387,-0.21380527,-0.20954575,0.035815105,-0.15859078,-0.27362996,-0.41345298,-0.053280383,-0.11270356,-0.2144,-0.189,-0.5906,-0.1742,0.0,0.68772674,-0.54414093,-0.79744387,-0.13489538,-0.20498617,0.88280976,2.0251846,-0.1621,-0.3716,-0.59237134,-0.33235222,1,interpolation,1,CICIDS_attack
-0.4636,-0.2564,-0.179,0.0672732,-0.1582,0.20830399,-0.13364005,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.67164534,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.46441576,-0.2564,-0.19913647,-0.16532443,-0.117841214,-0.20997053,-0.3455153,-0.6643047,-0.28935707,-0.2144,2.163445,0.3899898,-0.1742,0.0,-0.5689,-0.48549694,-0.5651993,-0.10546135,-0.115696535,-0.4444,-0.22951412,-0.1621,-0.3716,-0.25119498,-0.4265003,1,interpolation,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.15394378,-0.14799763,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.5840475,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.01023078,-0.3499691,-0.43083128,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.6079157,-0.1347,-0.2044,-0.4444,-0.22959998,-0.1621,-0.78224474,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.3285489,-0.017359026,0.13933846,-0.17633528,-0.15846103,-0.14926213,-0.24340987,-0.2664841,-0.24460919,-0.17770076,-0.18900001,-0.5906,-0.1742,0.0,0.64567244,-0.4957763,-0.8336232,-0.13485661,-0.20481764,0.619408,-0.2153484,-0.1621,-0.37160003,0.4088,-0.4663421,1,interpolation,1,CICIDS_attack
-0.4123312,-0.17100997,-0.21982357,-0.17619635,-0.15846112,-0.046550855,-0.4793113,-0.45510986,-0.24331029,-0.2144,-0.189,0.40339735,-0.1742,0.0,-0.5689,-0.48805317,-0.61819226,-0.13483056,-0.2047917,-0.44357306,-0.22959998,-0.1621,-0.3716,-0.2602191,-0.6734417,1,interpolation,1,CICIDS_attack
-0.35962054,-0.06572237,0.07493144,-0.17616627,-0.15840821,-0.0113713145,-0.25421816,-0.27647808,-0.2557951,-0.18612525,-0.189,-0.5906,-0.1742,0.0,0.39993715,-0.4763962,-0.8492955,-0.13482493,-0.20473313,0.4041758,-0.2182318,-0.1621,-0.3716,0.4088,-0.6192349,1,interpolation,1,CICIDS_attack
-0.21932232,0.6199052,0.76348186,-0.17643774,-0.1585349,0.22130978,-0.2755372,-0.7880588,-0.25470412,-0.18445973,-0.189,-0.5906,-0.1742,0.0,0.989467,-0.3614174,-0.5927241,-0.13490094,-0.20493585,0.9205276,-0.20890304,-0.1621,-0.3716,0.4088,-0.410093,1,interpolation,1,CICIDS_attack
0.28308034,-0.12854376,-0.11788962,-0.17598863,-0.15839544,-0.21266495,0.6768776,0.10603364,0.08345151,-0.20886227,-0.189,0.15337661,-0.1742,0.0,-0.5689,0.34243646,0.30455932,-0.13479772,-0.20469317,-0.44378108,-0.22064191,-0.15962431,0.15350631,-0.09194031,0.27853835,1,interpolation,0,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.09059863,-0.1582,0.023232818,-0.3918,-0.48749954,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.40039998,-0.5884861,-0.1347,-0.2044,-0.4444,-0.22959998,-0.1621,-0.68303466,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.352878,-0.19858587,-0.13754003,-0.17616302,-0.1584652,0.35001683,-0.2809933,-0.47222105,-0.2324699,-0.07388693,-0.189,-0.5906,-0.1742,0.0,0.45946643,-0.3453263,-0.5411432,-0.1348326,-0.2047978,0.4563157,-0.2170471,-0.1621,-0.3716,0.4088,-0.4312982,1,interpolation,1,CICIDS_attack
-0.4628728,-0.22667533,-0.11505104,-0.053572163,-0.1582,-0.21189356,1.2159609,-0.31063628,-0.2889455,-0.21294558,-0.189,-0.5906,-0.1742,0.0,0.29982466,1.3880348,1.3481423,-0.1347,-0.2037637,-0.18983132,-0.2171011,-0.1621,-0.3716,0.4088,1.4954565,1,interpolation,0,CICIDS_attack
-0.2864916,0.3723576,0.53282297,-0.17620823,-0.15845294,0.2838241,-0.24811706,-0.78586394,-0.26365075,-0.19269776,-0.189,-0.5906,-0.1742,0.0,0.60807914,-0.36883312,-0.599413,-0.13485175,-0.2048047,0.5864812,-0.21457538,-0.1621,-0.3716,0.4088,-0.55455637,1,interpolation,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.1883164,-0.22590119,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.47400412,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.7029883,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.2970566,0.06174866,0.24468869,-0.17661168,-0.1585474,-0.07888889,-0.38807514,-0.739938,-0.24264,-0.16909908,-0.18900001,-0.5906,-0.1742,0.0,1.0476203,-0.52782625,-0.6195859,-0.13490845,-0.20495585,0.9714623,-0.21063197,-0.1621,-0.3716,0.4088,-0.6675376,1,interpolation,1,CICIDS_attack
-0.46359998,-0.2564,-0.179,-0.1755,-0.1582,-0.07048027,-0.18491541,-0.6037992,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.6034219,-0.1347,-0.2044,-0.44439998,-0.2296,-0.16209999,-0.7420443,0.4088,-0.38079998,1,interpolation,1,CICIDS_attack
1.2470031,-0.058711234,-0.06562057,-0.14842817,-0.15856263,-0.033315353,1.5130053,0.48809332,0.7206801,-0.21421869,-0.189,0.78971606,-0.1742,0.0,-0.5689,1.1300411,1.0627367,-0.13488132,-0.20494393,-0.44349343,-0.21255682,-0.1621,2.0578384,-0.52023447,1.1876347,1,interpolation,0,CICIDS_attack
-0.35730755,-0.212403,-0.21055137,0.02308923,-0.15860365,-0.2780984,-0.35684836,-0.033206925,-0.099015445,-0.2144,-0.189,-0.5906,-0.1742,0.0,0.74779594,-0.54887307,-0.83175886,-0.13490182,-0.20500547,0.9265034,2.0994155,-0.1621,-0.37160003,-0.6253313,-0.3228692,1,interpolation,1,CICIDS_attack
1.2151631,-0.07747784,-0.050690383,-0.18255456,-0.15861037,-0.10304227,1.7136855,0.4862704,0.89527535,-0.21091184,-0.18899998,0.97148067,-0.1742,0.0,-0.5689,1.4611837,1.3148758,-0.13490519,-0.20501557,-0.44337404,-0.21031252,-0.16155283,2.005616,0.4088,1.589832,1,interpolation,0,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.10571684,-0.3224965,-0.5615648,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.59632856,-0.1347,0.16706204,-0.4444,-0.22960001,-0.1621,-0.3716,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.46360004,-0.2564,-0.179,-0.1755,-0.1582,0.12000349,-0.20939578,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.6441283,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.12867588,-0.3918,-0.44664264,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.64152694,-0.1347,-0.2044,-0.4444,-0.22959998,-0.1621,-0.3716,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.2909438,-0.20682997,-0.13703018,-0.09972699,-0.102286786,-0.1566591,0.68286294,-0.16402024,-0.084046766,-0.21386944,3.2136543,0.82775736,-0.1742,0.0,0.0619286,0.714854,0.891261,-0.094198704,-0.08140565,0.32787663,-0.21878867,-0.1621,-0.12537949,-0.5458386,0.8440806,1,interpolation,0,CICIDS_attack
-0.32024527,0.013111897,0.18313564,-0.17516449,-0.1587,-0.2924835,1.8349947,-0.25275457,-0.25262192,-0.16118306,-0.189,-0.5906,-0.1742,0.0,1.5179038,1.6423632,1.5397327,-0.13495201,-0.205152,0.88414884,-0.202204,-0.1621,-0.3716,0.4088,1.8740184,1,interpolation,0,CICIDS_attack
-0.38648885,-0.2241759,-0.20210871,0.055252865,-0.15849563,-0.28258383,-0.41133922,-0.109109506,-0.15128972,-0.2144,-0.189,-0.5906,-0.1742,0.0,0.5774696,-0.509144,-0.8219978,-0.13484782,-0.20484346,0.55967116,1.4762074,-0.1621,-0.3716,-0.34861392,-0.3948291,1,interpolation,1,CICIDS_attack
-0.43500373,-0.21497814,-0.20870465,-0.022836402,-0.15839002,-0.0131017715,-0.30107355,-0.23539671,-0.25494513,-0.2144,-0.18899998,0.13266724,-0.1742,0.0,-0.5689,-0.46417952,-0.6611189,-0.13479501,-0.204685,-0.4437983,-0.22960001,-0.1621,-0.3716,-0.07800171,-0.45661336,1,interpolation,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.015347958,-0.25192404,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.45129275,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.39574158,-0.22898838,-0.19865757,0.075433254,-0.15845148,-0.16006604,-0.4004625,-0.13312678,-0.16789193,-0.2144,-0.189,-0.5906,-0.1742,0.0,0.4062662,-0.49290377,-0.9199688,-0.13482574,-0.20477723,0.40971917,1.2214553,-0.1621,-0.3716,-0.23549877,-0.39813048,1,interpolation,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.061880663,-0.1582,0.17086765,-0.3918,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.4422,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.09477924,-0.3918,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.6141038,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.6805327,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
1.4323945,-0.07034978,-0.045619458,-0.2940862,-0.15854128,-0.096719824,1.2327815,0.82887024,0.82826644,0.9787444,-0.18900001,-0.5906,3.1898336,0.0,-0.5558564,0.9345999,1.0675075,-0.13487065,-0.20491192,-0.4535575,-0.21356022,-0.15026924,0.97483253,0.4088,1.0912111,1,interpolation,0,CICIDS_attack
1.4159889,-0.12559998,-0.06750432,-0.36969548,-0.15864432,0.11784564,2.299985,1.5201359,1.9300603,-0.21230738,-0.18899998,-0.5906,3.8987713,0.0,0.023532405,2.0839882,1.9817921,-0.13490659,-0.20486411,-0.28110206,-0.20130658,-0.16209999,2.2959676,-0.069802016,2.316487,1,interpolation,0,CICIDS_attack
-0.46359998,-0.2564,-0.179,-0.1755,-0.1582,-0.0117997825,-0.1226314,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.6976463,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.7509051,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,-0.07580502,-0.2647103,-0.5128247,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.5496266,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.8335645,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.46359998,-0.2564,-0.179,-0.1755,-0.1582,0.058796123,-0.3918,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.60585076,-0.1347,0.08311224,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
0.51049674,-0.07262558,-0.10370828,-0.17610201,-0.15844081,-0.14621766,0.92680496,0.072577745,0.14152071,-0.21315584,-0.189,0.3260246,-0.1742,0.0,-0.5689,0.47564894,0.45907822,-0.1348204,-0.2047612,-0.443798,-0.21828216,-0.16045451,1.0103002,-0.20814262,0.49955958,1,interpolation,0,CICIDS_attack
-0.46359998,-0.2564,-0.179,-0.1755,-0.1582,0.062051848,-0.1986886,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.69055706,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.6136599,0.4088,-0.58993536,1,interpolation,1,CICIDS_attack
-0.44611344,-0.21696478,-0.09416004,-0.22605352,-0.15850149,-0.23606592,1.9461597,-0.29249585,-0.2894,-0.19685313,-0.189,-0.5906,-0.1742,0.0,0.59526634,1.9735513,2.4228463,-0.13482061,-0.2048221,-0.10666823,-0.21301791,-0.1621,-0.3716,0.4088,2.160977,1,interpolation,0,CICIDS_attack
-0.239456,0.23895301,0.30501437,0.058294088,-0.1587635,-0.16230567,-0.41009456,-0.028487884,-0.089012995,-0.19942924,-0.189,-0.5906,-0.1742,0.0,1.4662123,-0.51772875,-0.8332466,-0.135,-0.2052635,1.5934,1.9791281,-0.1621,-0.3716,-0.5671059,-0.33553046,1,interpolation,1,CICIDS_attack
0.83112764,0.011549439,-0.058363177,-0.13390782,-0.15827648,-0.09739284,1.1748761,0.46527463,0.36449218,-0.21292461,-0.189,0.6063262,-0.1742,0.0,0.4531578,0.7860341,0.8381807,-0.13466686,-0.2039198,-0.17620766,-0.20125723,-0.1613663,1.4456694,-1.1284,0.9828081,1,interpolation,0,CICIDS_attack
0.73499084,-0.14633563,-0.08033756,-0.1761311,-0.15845244,-0.025548793,0.6422035,0.21940666,0.5586762,-0.21334815,-0.18899998,0.37031743,-0.1742,0.0,-0.5689,0.6563189,0.4083969,-0.13482621,-0.20477866,-0.44376892,-0.21773526,-0.1621,1.3282127,0.4088,0.7174738,1,interpolation,0,CICIDS_attack
-0.46482712,-0.2564,-0.20929089,-0.15967639,-0.095616035,-0.19353943,-0.27909577,-0.6382637,-0.2893354,-0.21439998,3.3497386,0.88448256,-0.1742,0.0,-0.5689,-0.52840966,-0.81773376,-0.08942512,-0.06689613,-0.44439998,-0.22947082,-0.1621,-0.37159997,-0.5840179,-0.50185615,1,interpolation,1,CICIDS_attack
-0.3643172,-0.21781951,-0.20666704,0.10246357,-0.15855396,-0.26083842,-0.3019365,-0.051470928,-0.11171743,-0.2144,-0.189,-0.5906,-0.1742,0.0,0.48446113,-0.53059435,-0.84909177,-0.13487698,-0.20493093,0.7577299,1.8126876,-0.1621,-0.3716,-0.4980182,-0.44311124,1,interpolation,1,CICIDS_attack
-0.3712434,-0.09292845,0.03870026,-0.17607121,-0.1583785,0.14692745,-0.26619422,-0.5252074,-0.25876918,-0.18930271,-0.189,-0.5906,-0.1742,0.0,0.26170257,-0.46562442,-0.71733356,-0.13480711,-0.2046856,0.28310013,-0.21985382,-0.1621,-0.3716,0.4088,-0.5544642,1,interpolation,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.0015902072,-0.1396009,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.51345265,-0.1347,-0.2044,-0.4444,-0.22959998,-0.4822681,-0.74999404,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
1.2283351,-0.100622624,-0.0672881,-0.17639321,-0.1585573,0.015970238,1.6270632,0.62005067,0.9109075,-0.21434045,-0.189,0.769415,-0.1742,0.0,-0.5689,1.2222809,0.7655189,-0.13487865,-0.20493594,-0.44350678,-0.21280748,-0.1621,2.0317545,0.4088,1.4361402,1,interpolation,0,CICIDS_attack
-0.46360004,-0.2564,-0.17900002,-0.1755,-0.1582,-0.008120015,-0.3918,-0.3095,-0.2894,-0.2144,-0.18900001,-0.5906,-0.1742,0.0,-0.5689,-0.40040004,-0.4422,-0.1347,0.051282197,-0.44440004,-0.2296,-0.16210002,-0.37160003,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.46359998,-0.2564,-0.179,-0.1755,-0.1582,0.10760249,-0.23632014,-0.5029513,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.4422,-0.1347,-0.2044,-0.4444,-0.22959998,-0.1621,-0.7749126,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
-0.4638892,-0.23538494,-0.11871828,-0.12167704,-0.15765373,-0.048151344,0.61741644,-0.31120306,-0.28936788,-0.21417508,-0.189,-0.5906,-0.1742,0.0,0.178709,0.7311033,0.50654125,-0.13450721,-0.20147589,-0.26442245,-0.22076339,-0.1621,-0.37160003,0.90275025,0.7093795,1,interpolation,1,CICIDS_attack
-0.4636,-0.2564,-0.179,-0.1755,-0.1582,0.09224638,-0.3918,-0.3095,-0.2894,-0.2144,-0.189,-0.5906,-0.1742,0.0,-0.5689,-0.4004,-0.79553944,-0.1347,-0.2044,-0.4444,-0.2296,-0.1621,-0.3716,0.4088,-0.3808,1,interpolation,1,CICIDS_attack
1.2046182,-0.034020755,0.01231005,-0.3019521,-0.15860792,-0.09017446,1.200654,0.61938035,0.6953641,0.68980175,-0.189,-0.5906,3.8467104,0.0,-0.6426568,1.0857542,1.0868782,-0.13490397,-0.20501187,-0.45534563,-0.2104282,-0.15564142,1.9692627,0.4088,1.1041248,1,interpolation,0,CICIDS_attack
