flow_duration,total_fwd_packets,total_backward_packets,flow_bytes/s,flow_packets/s,fwd_packet_length_mean,bwd_packet_length_mean,flow_iat_mean,fwd_iat_mean,bwd_iat_mean,syn_flag_count,ack_flag_count,fin_flag_count,rst_flag_count,psh_flag_count,packet_length_mean,packet_length_std,fwd_packets/s,bwd_packets/s,init_fwd_win_bytes,init_bwd_win_bytes,active_mean,idle_mean,down/up_ratio,avg_packet_size,attack_cat,label
1.177087,14.0,12.0,5151.701,21.238873,58.0,57.0,90.54431,96.97009,4457.714,0.110405,0.077349,0.187754,0.0,0.0,816.0,678.0,0.0,0.0,255.0,255.0,3.0,4.0,0.0,0.0,Fuzzers,1
0.617915,10.0,8.0,12985.605,27.511875,111.0,44.0,67.17333,74.47057,4490.9355,0.09661,0.033392,0.130002,0.0,0.0,1114.0,354.0,0.0,0.0,255.0,255.0,5.0,5.0,0.0,0.0,Fuzzers,1
0.634917,10.0,6.0,19164.709,23.625134,169.0,45.0,70.436,110.801605,3511.0042,0.080908,0.073688,0.154596,0.0,0.0,1690.0,268.0,0.0,0.0,255.0,255.0,5.0,5.0,0.0,0.0,Fuzzers,1
0.77098,18.0,6.0,128947.57,29.832163,731.0,45.0,44.122234,137.6242,3101.2986,0.08285,0.161699,0.244549,0.0,0.0,13158.0,268.0,0.0,0.0,255.0,255.0,3.0,3.0,0.0,0.0,Fuzzers,1
0.4704,10.0,6.0,8180.272,31.887754,53.0,45.0,47.86089,79.5804,2506.6438,0.072487,0.062009,0.134496,0.0,0.0,534.0,268.0,0.0,0.0,255.0,255.0,5.0,4.0,0.0,0.0,Fuzzers,1
0.468594,10.0,6.0,19513.693,32.01065,127.0,45.0,49.295,86.351,2675.6528,0.036828,0.063677,0.100505,0.0,0.0,1270.0,268.0,0.0,0.0,255.0,255.0,2.0,2.0,0.0,0.0,Fuzzers,1
41.643032,42.0,10.0,6689.4263,1.224695,849.0,45.0,1014.997,4616.887,199448.77,0.09104,0.056934,0.147974,0.0,0.0,35670.0,450.0,0.0,0.0,255.0,255.0,6.0,4.0,0.0,0.0,Fuzzers,1
1.121163,14.0,12.0,5208.877,22.298273,56.0,57.0,86.22023,97.097275,4157.727,0.053083,0.128867,0.18195,0.0,0.0,786.0,678.0,0.0,0.0,255.0,255.0,1.0,1.0,0.0,0.0,Fuzzers,1
41.643032,42.0,10.0,6689.4263,1.224695,849.0,45.0,1014.997,4616.887,199448.77,0.09104,0.056934,0.147974,0.0,0.0,35670.0,450.0,0.0,0.0,255.0,255.0,6.0,4.0,0.0,0.0,Fuzzers,1
0.59939,10.0,6.0,12092.294,25.025444,101.0,45.0,60.09711,104.7214,3095.3306,0.075772,0.085815,0.161587,0.0,0.0,1006.0,268.0,0.0,0.0,255.0,255.0,5.0,5.0,0.0,0.0,Fuzzers,1
41.643032,42.0,10.0,6689.4263,1.224695,849.0,45.0,1014.997,4616.887,199448.77,0.09104,0.056934,0.147974,0.0,0.0,35670.0,450.0,0.0,0.0,255.0,255.0,6.0,4.0,0.0,0.0,Fuzzers,1
0.896112,10.0,6.0,5776.0635,16.73898,72.0,45.0,99.568,167.66441,5076.7886,0.056974,0.120187,0.177161,0.0,0.0,718.0,268.0,0.0,0.0,255.0,255.0,5.0,5.0,0.0,0.0,Fuzzers,1
1.001179,10.0,8.0,5441.5845,16.97998,76.0,44.0,103.82889,127.89957,6430.522,0.105872,0.071807,0.177679,0.0,0.0,756.0,354.0,0.0,0.0,255.0,255.0,3.0,6.0,0.0,0.0,Fuzzers,1
0.683647,6.0,4.0,3966.9597,13.164689,68.0,46.0,130.9532,207.00932,6577.383,0.062609,0.0,0.062609,0.0,0.0,406.0,182.0,0.0,0.0,255.0,255.0,3.0,3.0,0.0,0.0,Fuzzers,1
1.478016,10.0,8.0,2478.9988,11.501905,51.0,44.0,164.19112,200.63728,9641.642,0.073544,0.080315,0.153859,0.0,0.0,508.0,354.0,0.0,0.0,255.0,255.0,2.0,2.0,0.0,0.0,Fuzzers,1
4e-06,2.0,0.0,1e+08,125000.0,100.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Fuzzers,1
0.935014,10.0,8.0,5826.651,18.181545,76.0,44.0,103.877335,123.758,6081.7603,0.068698,0.049356,0.118054,0.0,0.0,756.0,354.0,0.0,0.0,255.0,255.0,2.0,6.0,0.0,0.0,Fuzzers,1
4e-06,2.0,0.0,1e+08,125000.0,100.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Fuzzers,1
0.702446,10.0,6.0,5227.448,21.353954,51.0,45.0,77.92611,126.4476,4102.807,0.070197,0.062728,0.132925,0.0,0.0,510.0,268.0,0.0,0.0,255.0,255.0,4.0,3.0,0.0,0.0,Fuzzers,1
0.483182,10.0,6.0,7963.8726,31.044203,53.0,45.0,10046.197,16739.535,1.00041944e+06,0.098725,0.075343,0.174068,0.0,0.0,534.0,268.0,0.0,0.0,255.0,255.0,5.0,6.0,0.0,0.0,Fuzzers,1
0.783146,10.0,8.0,5414.0605,21.707317,59.0,44.0,85.09889,98.533714,4462.461,0.093402,0.097941,0.191343,0.0,0.0,588.0,354.0,0.0,0.0,255.0,255.0,4.0,3.0,0.0,0.0,Fuzzers,1
0.415025,10.0,6.0,21203.543,36.142403,122.0,45.0,44.356,70.164,2242.9453,0.064194,0.075676,0.13987,0.0,0.0,1222.0,268.0,0.0,0.0,255.0,255.0,6.0,5.0,0.0,0.0,Fuzzers,1
0.483182,10.0,6.0,7963.8726,31.044203,53.0,45.0,10046.197,16739.535,1.00041944e+06,0.098725,0.075343,0.174068,0.0,0.0,534.0,268.0,0.0,0.0,255.0,255.0,5.0,6.0,0.0,0.0,Fuzzers,1
0.821046,10.0,8.0,5164.1445,20.705296,59.0,44.0,91.22733,99.46886,5065.813,0.105228,0.080907,0.186135,0.0,0.0,588.0,354.0,0.0,0.0,255.0,255.0,4.0,4.0,0.0,0.0,Fuzzers,1
2.405242,14.0,12.0,2334.9001,10.393965,54.0,57.0,184.95647,209.001,11788.154,0.106224,0.071933,0.178157,0.0,0.0,756.0,682.0,0.0,0.0,255.0,255.0,1.0,1.0,0.0,0.0,Fuzzers,1
0.483182,10.0,6.0,7963.8726,31.044203,53.0,45.0,10046.197,16739.535,1.00041944e+06,0.098725,0.075343,0.174068,0.0,0.0,534.0,268.0,0.0,0.0,255.0,255.0,4.0,3.0,0.0,0.0,Fuzzers,1
0.589875,10.0,6.0,7187.964,25.429117,59.0,45.0,65.43933,101.3952,3359.6646,0.082892,0.060896,0.143788,0.0,0.0,588.0,268.0,0.0,0.0,255.0,255.0,4.0,4.0,0.0,0.0,Fuzzers,1
2.035554,58.0,14.0,263055.66,34.87994,1174.0,44.0,35.003124,147.99532,3724.6245,0.111608,0.081804,0.193412,0.0,0.0,68107.0,612.0,0.0,0.0,255.0,255.0,2.0,1.0,0.0,0.0,Fuzzers,1
3e-06,2.0,0.0,2.6666666e+08,333333.3,100.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Fuzzers,1
0.95803,16.0,10.0,7381.815,26.095217,59.0,56.0,63.86467,99.233665,3243.1492,0.064926,0.065406,0.130332,0.0,0.0,942.0,556.0,0.0,0.0,255.0,255.0,2.0,2.0,0.0,0.0,Fuzzers,1
3e-06,2.0,0.0,2.6666666e+08,333333.3,100.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Fuzzers,1
0.905106,10.0,8.0,5718.667,18.78233,72.0,44.0,100.55678,114.18486,5882.3047,0.105807,0.102283,0.20809,0.0,0.0,718.0,354.0,0.0,0.0,255.0,255.0,3.0,3.0,0.0,0.0,Fuzzers,1
3e-06,2.0,0.0,7.272727e+07,90909.09,100.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Analysis,1
0.806407,10.0,8.0,5257.891,21.081167,59.0,44.0,86.61611,102.539856,4890.746,0.088627,0.091882,0.180509,0.0,0.0,588.0,354.0,0.0,0.0,255.0,255.0,4.0,4.0,0.0,0.0,Fuzzers,1
0.543494,10.0,6.0,7801.3745,27.599201,59.0,45.0,59.026443,101.656204,3132.967,0.035209,0.045454,0.080663,0.0,0.0,588.0,268.0,0.0,0.0,255.0,255.0,4.0,4.0,0.0,0.0,Fuzzers,1
0.865531,10.0,8.0,4898.7266,19.64112,59.0,44.0,96.077446,109.25471,5891.369,0.100745,0.075406,0.176151,0.0,0.0,588.0,354.0,0.0,0.0,255.0,255.0,2.0,2.0,0.0,0.0,Fuzzers,1
5e-06,2.0,0.0,1.1568e+09,200000.0,723.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,Fuzzers,1
5e-06,2.0,0.0,1.704e+09,200000.0,1065.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,Fuzzers,1
1e-05,2.0,0.0,1.664e+08,100000.0,208.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,Shellcode,1
6e-06,2.0,0.0,5.2e+07,166666.66,39.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,Fuzzers,1
1.295374,10.0,8.0,2995.274,13.123623,54.0,44.0,138.18011,167.52715,7966.301,0.12268,0.075597,0.198277,0.0,0.0,538.0,354.0,0.0,0.0,255.0,255.0,4.0,3.0,0.0,0.0,Fuzzers,1
0.392008,10.0,6.0,13897.676,38.264526,76.0,45.0,40.668,65.8682,2185.1443,0.062664,0.036337,0.099001,0.0,0.0,756.0,268.0,0.0,0.0,255.0,255.0,3.0,6.0,0.0,0.0,Fuzzers,1
43.817417,20.0,12.0,198.4599,0.707481,57.0,45.0,2303.9978,3981.096,312547.7,0.025346,0.026572,0.051918,0.0,0.0,1144.0,536.0,0.0,0.0,255.0,255.0,8.0,7.0,0.0,0.0,Fuzzers,1
0.531815,10.0,6.0,10244.164,28.205297,76.0,45.0,55.44489,87.5326,3243.9636,0.094148,0.066536,0.160684,0.0,0.0,756.0,268.0,0.0,0.0,255.0,255.0,4.0,10.0,0.0,0.0,Fuzzers,1
43.817417,20.0,12.0,198.4599,0.707481,57.0,45.0,2303.9978,3981.096,312547.7,0.025346,0.026572,0.051918,0.0,0.0,1144.0,536.0,0.0,0.0,255.0,255.0,8.0,7.0,0.0,0.0,Fuzzers,1
4e-06,2.0,0.0,7.272727e+07,90909.09,100.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Analysis,1
1.010406,10.0,8.0,8511.43,16.82492,119.0,44.0,112.16322,132.52142,6451.74,0.082749,0.100957,0.183706,0.0,0.0,1194.0,354.0,0.0,0.0,255.0,255.0,6.0,1.0,0.0,0.0,Shellcode,1
1.317885,14.0,8.0,38364.5,15.934622,486.0,44.0,101.37576,179.01172,7705.0615,0.064136,0.026551,0.090687,0.0,0.0,6806.0,354.0,0.0,0.0,255.0,255.0,2.0,2.0,0.0,0.0,Fuzzers,1
34.67988,42.0,0.0,4161.4907,1.182242,440.0,0.0,845.85077,0.0,969.6039,0.0,0.0,0.0,0.0,0.0,18480.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,Fuzzers,1
32.566692,16.0,8.0,226.73473,0.706243,62.0,44.0,2167.2979,4627.45,256737.3,0.0,0.0,0.0,0.0,0.0,984.0,354.0,0.0,0.0,255.0,255.0,3.0,3.0,0.0,0.0,Fuzzers,1
0.521403,10.0,8.0,7380.088,32.60434,53.0,44.0,57.933666,68.75157,3248.4768,0.039614,0.072572,0.112186,0.0,0.0,534.0,354.0,0.0,0.0,255.0,255.0,3.0,3.0,0.0,0.0,Fuzzers,1
32.566692,16.0,8.0,226.73473,0.706243,62.0,44.0,2167.2979,4627.45,256737.3,0.0,0.0,0.0,0.0,0.0,984.0,354.0,0.0,0.0,255.0,255.0,3.0,3.0,0.0,0.0,Fuzzers,1
32.566692,16.0,8.0,226.73473,0.706243,62.0,44.0,2167.2979,4627.45,256737.3,0.0,0.0,0.0,0.0,0.0,984.0,354.0,0.0,0.0,255.0,255.0,3.0,3.0,0.0,0.0,Fuzzers,1
1.428536,12.0,12.0,3259.2808,16.100399,53.0,57.0,129.86691,122.149635,8229.835,0.084831,0.072072,0.156903,0.0,0.0,634.0,682.0,0.0,0.0,255.0,255.0,3.0,3.0,0.0,0.0,Fuzzers,1
32.566692,16.0,8.0,226.73473,0.706243,62.0,44.0,2167.2979,4627.45,256737.3,0.0,0.0,0.0,0.0,0.0,984.0,354.0,0.0,0.0,255.0,255.0,3.0,3.0,0.0,0.0,Fuzzers,1
0.656134,10.0,6.0,16923.373,22.861183,154.0,45.0,72.90378,117.3956,3732.932,0.068428,0.162053,0.230481,0.0,0.0,1542.0,268.0,0.0,0.0,255.0,255.0,3.0,3.0,0.0,0.0,Fuzzers,1
3e-06,2.0,0.0,7.272727e+07,90909.09,100.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Fuzzers,1
1.1e-05,2.0,0.0,3.781818e+07,90909.09,52.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,0.0,0.0,Fuzzers,1
3e-06,2.0,0.0,7.272727e+07,90909.09,100.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Fuzzers,1
3e-06,2.0,0.0,1.6e+08,200000.0,100.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Analysis,1
1.1e-05,2.0,0.0,3.781818e+07,90909.09,52.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,0.0,0.0,Fuzzers,1
0.422712,10.0,6.0,10030.47,35.485153,59.0,45.0,44.682446,71.634605,2420.6035,0.064531,0.085833,0.150364,0.0,0.0,588.0,268.0,0.0,0.0,255.0,255.0,5.0,4.0,0.0,0.0,Fuzzers,1
4e-06,2.0,0.0,7.272727e+07,90909.09,100.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Fuzzers,1
1e-06,2.0,0.0,4.16e+08,1e+06,52.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,0.0,0.0,Fuzzers,1
1.1e-05,2.0,0.0,3.781818e+07,90909.09,52.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,0.0,Fuzzers,1
1.359197,12.0,12.0,3166.5754,16.921757,49.0,57.0,123.56337,115.27118,7415.5674,0.074259,0.135326,0.209585,0.0,0.0,586.0,682.0,0.0,0.0,255.0,255.0,2.0,2.0,0.0,0.0,Fuzzers,1
0.491206,16.0,6.0,152604.0,42.751923,625.0,45.0,30.408068,84.0708,2025.2999,0.07084,0.095245,0.166085,0.0,0.0,9994.0,268.0,0.0,0.0,255.0,255.0,5.0,5.0,0.0,0.0,Fuzzers,1
0.693223,10.0,6.0,5550.8833,21.63806,53.0,45.0,10236.012,17072.684,1.01739294e+06,0.109031,0.085271,0.194302,0.0,0.0,534.0,268.0,0.0,0.0,255.0,255.0,4.0,7.0,0.0,0.0,Fuzzers,1
0.652019,10.0,6.0,5901.6685,23.005465,53.0,45.0,67.50633,109.592,3590.083,0.104057,0.085118,0.189175,0.0,0.0,534.0,268.0,0.0,0.0,255.0,255.0,6.0,3.0,0.0,0.0,Fuzzers,1
2.360141,112.0,22.0,455694.8,56.352566,1211.0,43.0,20.90381,103.965,2379.0156,0.176873,0.106283,0.283156,0.0,0.0,135649.0,956.0,0.0,0.0,255.0,255.0,4.0,1.0,0.0,0.0,Fuzzers,1
0.652019,10.0,6.0,5901.6685,23.005465,53.0,45.0,67.50633,109.592,3590.083,0.104057,0.085118,0.189175,0.0,0.0,534.0,268.0,0.0,0.0,255.0,255.0,6.0,3.0,0.0,0.0,Fuzzers,1
0.767157,10.0,6.0,6517.571,19.552711,69.0,45.0,80.66333,139.2102,4226.0513,0.071105,0.066811,0.137916,0.0,0.0,694.0,268.0,0.0,0.0,255.0,255.0,3.0,3.0,0.0,0.0,Fuzzers,1
2.403655,140.0,26.0,584613.0,68.645454,1264.0,43.0,17.09264,92.81921,2053.3904,0.083164,0.046489,0.129653,0.0,0.0,176914.0,1128.0,0.0,0.0,255.0,255.0,2.0,2.0,0.0,0.0,Fuzzers,1
6e-06,2.0,0.0,5.2e+07,166666.66,39.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,Fuzzers,1
1.2e-05,2.0,0.0,3.5466666e+08,83333.33,532.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,Fuzzers,1
0.45945,10.0,6.0,39960.82,32.64773,255.0,45.0,47.818443,74.2872,2429.7764,0.08801,0.078791,0.166801,0.0,0.0,2550.0,268.0,0.0,0.0,255.0,255.0,8.0,4.0,0.0,0.0,Fuzzers,1
0.503386,14.0,6.0,130667.12,37.744392,632.0,45.0,38.722,83.04121,2470.4521,0.070666,0.141904,0.21257,0.0,0.0,8854.0,268.0,0.0,0.0,255.0,255.0,6.0,3.0,0.0,0.0,Fuzzers,1
0.685623,10.0,6.0,5344.045,21.877913,51.0,45.0,76.180336,122.1846,3839.6948,0.060496,0.138433,0.198929,0.0,0.0,508.0,268.0,0.0,0.0,255.0,255.0,4.0,3.0,0.0,0.0,Fuzzers,1
0.952872,8.0,6.0,2678.2192,13.642966,46.0,45.0,136.12457,163.8432,8111.555,0.13289,0.119941,0.252831,0.0,0.0,364.0,268.0,0.0,0.0,255.0,255.0,8.0,3.0,0.0,0.0,Fuzzers,1
4e-06,2.0,0.0,7.272727e+07,90909.09,100.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Fuzzers,1
0.476344,10.0,6.0,11470.702,31.489847,76.0,45.0,49.600555,84.0392,2594.597,0.056136,0.031068,0.087204,0.0,0.0,758.0,268.0,0.0,0.0,255.0,255.0,3.0,3.0,0.0,0.0,Fuzzers,1
0.914585,20.0,8.0,143645.48,29.521585,864.0,44.0,48.102314,113.24,4543.9697,0.121895,0.086563,0.208458,0.0,0.0,17286.0,354.0,0.0,0.0,255.0,255.0,6.0,4.0,0.0,0.0,Fuzzers,1
3e-06,2.0,0.0,2.2106665e+09,333333.3,829.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,Fuzzers,1
0.630522,20.0,8.0,208360.69,42.821663,864.0,44.0,30.695051,78.586,2366.5588,0.080416,0.085446,0.165862,0.0,0.0,17286.0,354.0,0.0,0.0,255.0,255.0,6.0,4.0,0.0,0.0,Fuzzers,1
4e-06,2.0,0.0,7.272727e+07,90909.09,100.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Analysis,1
2.094963,30.0,14.0,81402.87,20.525421,735.0,55.0,72.240105,154.86647,5830.0605,0.04932,0.039278,0.088598,0.0,0.0,22052.0,764.0,0.0,0.0,255.0,255.0,6.0,6.0,0.0,0.0,Fuzzers,1
5e-06,2.0,0.0,9.504e+08,200000.0,594.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,Fuzzers,1
0.693223,10.0,6.0,5550.8833,21.63806,53.0,45.0,10236.012,17072.684,1.01739294e+06,0.109031,0.085271,0.194302,0.0,0.0,534.0,268.0,0.0,0.0,255.0,255.0,4.0,8.0,0.0,0.0,Fuzzers,1
3e-06,2.0,0.0,1.6e+08,200000.0,100.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Fuzzers,1
0.693223,10.0,6.0,5550.8833,21.63806,53.0,45.0,10236.012,17072.684,1.01739294e+06,0.109031,0.085271,0.194302,0.0,0.0,534.0,268.0,0.0,0.0,255.0,255.0,4.0,8.0,0.0,0.0,Fuzzers,1
3e-06,2.0,0.0,1.6e+08,200000.0,100.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Fuzzers,1
0.671779,10.0,6.0,8109.81,22.328773,76.0,45.0,74.53011,101.2268,4176.5796,0.165634,0.15443,0.320064,0.0,0.0,756.0,268.0,0.0,0.0,255.0,255.0,4.0,8.0,0.0,0.0,Fuzzers,1
1.519593,16.0,12.0,4422.237,17.767916,56.0,57.0,99.07893,130.271,5372.116,0.086601,0.095662,0.182263,0.0,0.0,896.0,682.0,0.0,0.0,255.0,255.0,3.0,3.0,0.0,0.0,Fuzzers,1
3e-06,2.0,0.0,2.3529412e+07,29411.764,100.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Analysis,1
3e-06,2.0,0.0,1.8693332e+09,333333.3,701.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,Fuzzers,1
0.548585,12.0,6.0,48852.957,30.988817,305.0,45.0,48.73609,94.7044,2887.916,0.075053,0.058762,0.133815,0.0,0.0,3654.0,268.0,0.0,0.0,255.0,255.0,2.0,2.0,0.0,0.0,Fuzzers,1
0.903605,10.0,6.0,6029.183,16.600174,76.0,45.0,96.907555,158.8078,5205.8657,0.109556,0.111664,0.22122,0.0,0.0,756.0,268.0,0.0,0.0,255.0,255.0,4.0,8.0,0.0,0.0,Fuzzers,1
1.9e-05,3.0,0.0,8.501053e+08,105263.164,1009.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3028.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,Fuzzers,1
4e-06,2.0,0.0,7.272727e+07,90909.09,100.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Fuzzers,1
4e-06,2.0,0.0,7.272727e+07,90909.09,100.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Fuzzers,1
0.596564,10.0,8.0,5913.8667,28.496525,49.0,44.0,59.50678,79.118,3910.7744,0.042734,0.061003,0.103737,0.0,0.0,490.0,354.0,0.0,0.0,255.0,255.0,4.0,10.0,0.0,0.0,Shellcode,1
0.978588,14.0,12.0,6180.3335,25.547012,58.0,57.0,75.27046,82.88791,3731.3337,0.066817,0.043967,0.110784,0.0,0.0,814.0,678.0,0.0,0.0,255.0,255.0,3.0,4.0,0.0,0.0,Fuzzers,1
1.1e-05,2.0,0.0,8.888889e+07,111111.11,100.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Analysis,1
3e-06,2.0,0.0,2.3529412e+07,29411.764,100.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Fuzzers,1
0.539323,10.0,6.0,7861.7085,27.812649,59.0,45.0,59.924778,91.101204,3038.0088,0.059474,0.03524,0.094714,0.0,0.0,588.0,268.0,0.0,0.0,255.0,255.0,8.0,3.0,0.0,0.0,Fuzzers,1
3e-06,2.0,0.0,2.3529412e+07,29411.764,100.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Fuzzers,1
1.474153,10.0,6.0,2805.679,10.175334,57.0,45.0,159.76788,264.5662,9834.704,0.151318,0.089157,0.240475,0.0,0.0,574.0,268.0,0.0,0.0,255.0,255.0,3.0,2.0,0.0,0.0,Fuzzers,1
1.294321,10.0,8.0,3275.849,13.1343,59.0,44.0,138.28355,169.13728,7904.6094,0.110359,0.048838,0.159197,0.0,0.0,588.0,354.0,0.0,0.0,255.0,255.0,2.0,2.0,0.0,0.0,Fuzzers,1
3e-06,2.0,0.0,2.6666666e+08,333333.3,100.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,Analysis,1
0.340408,10.0,6.0,12455.642,44.06477,59.0,45.0,37.823112,51.1436,2146.1553,0.07432,0.04837,0.12269,0.0,0.0,588.0,268.0,0.0,0.0,255.0,255.0,4.0,4.0,0.0,0.0,Fuzzers,1
0.580071,10.0,6.0,7723.193,25.858906,62.0,45.0,64.25645,102.140205,3267.1843,0.069364,0.056139,0.125503,0.0,0.0,622.0,268.0,0.0,0.0,255.0,255.0,3.0,2.0,0.0,0.0,Fuzzers,1
0.848265,10.0,6.0,4536.3184,17.683153,53.0,45.0,94.25166,141.8858,4746.666,0.138207,0.108569,0.246776,0.0,0.0,534.0,268.0,0.0,0.0,255.0,255.0,8.0,4.0,0.0,0.0,Fuzzers,1
0.848265,10.0,6.0,4536.3184,17.683153,53.0,45.0,94.25166,141.8858,4746.666,0.138207,0.108569,0.246776,0.0,0.0,534.0,268.0,0.0,0.0,255.0,255.0,8.0,4.0,0.0,0.0,Fuzzers,1
1.423972,64.0,20.0,377260.22,58.287663,1066.0,51.0,22.602732,71.45795,2231.315,0.055025,0.059834,0.114859,0.0,0.0,68216.0,1026.0,0.0,0.0,255.0,255.0,2.0,2.0,0.0,0.0,Fuzzers,1
0.802397,18.0,0.0,26919.342,21.18652,159.0,0.0,47.199825,0.0,71.17016,0.0,0.0,0.0,0.0,0.0,2858.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,Fuzzers,1
37.964474,28.0,24.0,324.3032,1.343361,57.0,57.0,1404.8718,1647.2164,217896.3,0.078484,0.066078,0.144562,0.0,0.0,1596.0,1364.0,0.0,0.0,255.0,255.0,4.0,4.0,0.0,0.0,Fuzzers,1
